id,surface_name,surface_group,surface_kind,syntax,example,source_file,lexer_status,parser_status,ast_node,ast_contract_status,semantic_status,type_binding_status,layout_status,hir_status,mir_opcode,mir_status,mir_verify_status,mir_json_status,ast_interpreter_status,mir_interpreter_status,x64_ast_status,x64_mir_status,x86_status,js_transpiler_status,wasm_wat_status,browser_runtime_status,library_binding_status,vscode_evidence_status,test_status,doc_status,final_decision,required_action,owner
UXB-SURFACE-219,NOT,operator,expression_operator,NOT,NOT,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,NOT_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MIR_NOT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-220,OR,operator,expression_operator,OR,OR,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,OR_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_OR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-221,ROL,operator,expression_operator,ROL,ROL,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,ROL_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_ROL,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-222,ROR,operator,expression_operator,ROR,ROR,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,ROR_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_ROR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-223,SHL,operator,expression_operator,SHL,SHL,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,SHL_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_SHL,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-224,SHR,operator,expression_operator,SHR,SHR,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,SHR_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_SHR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-225,XOR,operator,expression_operator,XOR,XOR,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,XOR_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_XOR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-226,[,operator,expression_operator,[,[,src/parser/parser/parser_stmt_dispatch.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,N/A,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-227,\,operator,expression_operator,\,a \ b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MIR_OP,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-228,\=,operator,expression_operator,\=,a \= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-229,],operator,expression_operator,],],src/parser/parser/parser_stmt_dispatch.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,N/A,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-230,^,operator,expression_operator,^,a ^ b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-231,^=,operator,expression_operator,^=,a ^= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-232,|,operator,expression_operator,|,a | b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-233,|=,operator,expression_operator,|=,a |= b,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,BINARY_OR_UNARY_EXPR,MISSING,MISSING,MISSING,MISSING,MISSING,MIR_OP,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,WASM_UNSUPPORTED,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-234,CALL,procedure_oop,basic_statement,CALL,CALL,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,CALL_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MIR_CALL,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-235,CLASS,procedure_oop,basic_statement,CLASS,CLASS C,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,CLASS_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_CLASS,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-236,CONSTRUCTOR,procedure_oop,basic_statement,CONSTRUCTOR,CONSTRUCTOR,src/parser/parser/parser_stmt_decl_class_method.fbs,IMPLEMENTED,IMPLEMENTED,CONSTRUCTOR_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_CONSTRUCTOR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-237,DECLARE,procedure_oop,basic_statement,DECLARE,DECLARE,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,DECLARE_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MIR_DECLARE,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,COMPILE_TIME_ONLY,KEEP_COMPILE_TIME_CONTRACT,codex-step1
UXB-SURFACE-238,DELETE,procedure_oop,basic_statement,DELETE,DELETE,src/parser/parser/parser_stmt_basic.fbs,IMPLEMENTED,IMPLEMENTED,DELETE_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-239,DESTRUCTOR,procedure_oop,basic_statement,DESTRUCTOR,DESTRUCTOR,src/parser/parser/parser_stmt_decl_class_method.fbs,IMPLEMENTED,IMPLEMENTED,DESTRUCTOR_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_DESTRUCTOR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-240,FUNCTION,procedure_oop,basic_statement,FUNCTION,FUNCTION f() AS I32,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,FUNCTION_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_FUNCTION,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-241,IMPLEMENTS,procedure_oop,basic_statement,IMPLEMENTS,IMPLEMENTS,src/parser/parser/parser_stmt_decl_core.fbs,IMPLEMENTED,IMPLEMENTED,IMPLEMENTS_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-242,INTERFACE,procedure_oop,basic_statement,INTERFACE,INTERFACE,src/parser/parser/parser_stmt_decl_core.fbs,IMPLEMENTED,IMPLEMENTED,INTERFACE_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-243,METHOD,procedure_oop,basic_statement,METHOD,METHOD,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,METHOD_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_METHOD,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-244,NEW,procedure_oop,basic_statement,NEW,NEW,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,NEW_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,MISSING,MIR_NEW,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-245,OPERATOR,procedure_oop,basic_statement,OPERATOR,OPERATOR,src/parser/parser/parser_stmt_decl_class_method.fbs,IMPLEMENTED,IMPLEMENTED,OPERATOR_STMT,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MIR_OPERATOR,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-246,PROPERTY,procedure_oop,basic_statement,PROPERTY,PROPERTY,src/parser/parser/parser_stmt_decl_class_method.fbs,IMPLEMENTED,IMPLEMENTED,PROPERTY_STMT,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MIR_PROPERTY,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-247,SUB,procedure_oop,basic_statement,SUB,SUB Main(),src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,SUB_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_SUB,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-248,TYPE,procedure_oop,basic_statement,TYPE,TYPE T,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,TYPE_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_TYPE,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-249,BALL,type,data_type,BALL,BALL,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,BALL_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-250,BIGD,type,data_type,BIGD,BIGD,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,BIGD_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-251,BIGF,type,data_type,BIGF,BIGF,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,BIGF_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-252,BOOLEAN,type,data_type,BOOLEAN,BOOLEAN,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,BOOLEAN_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-253,BYTE,type,data_type,BYTE,BYTE,src/parser/parser/parser_stmt_event_pipe.fbs,IMPLEMENTED,IMPLEMENTED,BYTE_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_BYTE,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-254,F128,type,data_type,F128,F128,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,F128_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-255,F32,type,data_type,F32,F32,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,F32_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_F32,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-256,F64,type,data_type,F64,F64,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,F64_STMT,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_F64,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-257,F80,type,data_type,F80,F80,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,F80_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_F80,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-258,I16,type,data_type,I16,I16,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,I16_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-259,I32,type,data_type,I32,I32,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,I32_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_I32,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-260,I64,type,data_type,I64,I64,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,I64_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-261,I8,type,data_type,I8,I8,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,I8_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-262,OBJECT,type,data_type,OBJECT,OBJECT,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,OBJECT_STMT,MISSING,IMPLEMENTED,MISSING,MISSING,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
UXB-SURFACE-263,PTR,type,data_type,PTR,PTR,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,PTR_STMT,IMPLEMENTED,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,MIR_PTR,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-264,STRING,type,data_type,STRING,STRING,src/parser/parser/parser_expr.fbs,IMPLEMENTED,IMPLEMENTED,STRING_STMT,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,MIR_STRING,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,KEEP_GATE_COVERAGE,codex-step1
UXB-SURFACE-265,U16,type,data_type,U16,U16,src/parser/parser/parser_shared.fbs,IMPLEMENTED,IMPLEMENTED,U16_STMT,MISSING,MISSING,IMPLEMENTED,IMPLEMENTED,MISSING,N/A,MISSING,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,MISSING,IMPLEMENTED,BROKEN,ADD_AST_CONTRACT,codex-step1
